ensemblID	296732	296733	296734	296898	296899	296900	296901	296902	296903	296904	296905	296906	296907	297045	297046	297047
ENSG00000223972	1.85	3.59	0	0	0.19	0	0	0.77	0.4	5.73	2.72	0.23	1.44	0.12	2.43	1.16
ENSG00000227232	7.5	17.86	10.96	15.88	20.06	32.36	19.98	38.72	35.28	14.92	19.98	25.58	17.18	24.23	49.29	23.92
ENSG00000278267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243485	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0.04	0
ENSG00000274890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0
ENSG00000268020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238009	2.16	1.44	0	1.39	2.88	4.14	1.2	1.59	2.71	11.86	4.24	0.16	0.26	1.98	2.16	4.58
ENSG00000239945	0	0.44	0.03	1.54	1.2	0.63	0	0	0.61	0	1.09	0.53	0.06	0.04	0.39	0.42
ENSG00000233750	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0
ENSG00000268903	1172.02	657.22	630.25	232.57	854.71	911.62	737.54	380.79	863.89	881.61	657.69	94.31	435.99	267.46	553.29	431.59
ENSG00000269981	366.89	179.53	88.54	191.71	293.6	301.19	195.88	159.51	266.08	115.05	356.27	62.07	91.27	104.65	290.55	220.84
ENSG00000239906	4.05	4.81	0.78	25.46	49.58	47.49	6.66	6.34	53.25	12.4	46.11	4.02	3.57	7.85	16.98	10.54
ENSG00000241860	10.72	3.03	0.8	38.45	64.28	49.35	6.28	8.25	34.11	0.74	38.39	3.31	0.13	17.13	16.68	38.8
ENSG00000222623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279928	0	0.64	0	0	0.93	1.5	7.11	1.11	6.49	0.44	0.78	0.83	0	2.03	2.43	0.98
ENSG00000279457	22.89	57.45	50.2	42.73	33.18	53.01	57.7	77.83	42.03	86.43	47.1	41.54	65.61	41.94	75.34	42.33
ENSG00000273874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228463	11.7	3.76	1.11	3.79	6.03	3.65	3.22	1.31	0.98	1.03	1.6	0.72	0.59	2.38	4.23	5.85
ENSG00000241670	4.55	0	9.4	1.96	0.88	2.43	4.19	5.73	0	8.89	0.28	0	0	0.81	1.67	1.62
ENSG00000236679	27.64	19.7	0	0	0	0.42	2.31	0	1.38	6.95	0	0.77	0	0	0.81	0
ENSG00000236743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237094	53.55	17.1	7.61	66.51	133.7	104.45	20.91	40.04	85.5	1.31	99.91	17.49	4.42	47.83	67.79	123.09
ENSG00000269732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250575	206.87	106.21	47.74	124.08	195.6	153.62	116.45	93.02	138.5	102.59	154.42	30.32	39.93	73.08	140.43	162.84
ENSG00000278757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231709	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.06	0
ENSG00000235146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.12
ENSG00000230021	6.34	6.32	4.55	1.48	4.1	2.12	1.12	0.4	0	1.31	1.8	0.12	0.26	1.46	1.59	3.08
ENSG00000223659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225972	5.45	7.61	7.23	1.46	3.86	3.59	5.57	2.95	10.94	7.58	2.6	3.17	0.44	0.94	6.84	2.55
ENSG00000225630	52.4	57.6	28.06	106.41	114.63	131.45	81.94	142.83	275.13	48.49	71.7	92.35	17.31	115.27	330.26	187.44
ENSG00000276171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237973	24.23	9.76	4	2.14	10.17	10.13	11.68	9.34	15.03	3.51	15.54	17.71	3.44	16.33	39.75	21.21
ENSG00000278791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229344	0.19	0.5	0.24	2.06	0.61	0.34	2.02	0.7	1.07	1.37	0.8	0.36	0.07	0.34	0.77	1.1
ENSG00000240409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248527	977	866.4	802.27	745.72	904.72	1273.87	1641.78	1395.74	2048.36	1321.47	890.74	838.1	412.96	987.92	2086.4	1258.43
ENSG00000198744	0.43	0.08	0	0	0.46	0.23	0.17	0.83	1.11	0.56	0.99	0.35	0.27	0.23	0.75	0.84
ENSG00000268663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224956	326.42	174.2	95.03	85.82	249.5	220.29	167.31	131.25	227.97	175.04	236.91	42.57	75.33	116.03	215.38	266.88
ENSG00000235373	1.09	0.48	0	2.61	10.21	5.36	0.34	1.36	1.82	0.05	7.82	0.78	0	2.56	2.46	5.93
ENSG00000223181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240618	10.56	3.25	4.71	16.22	52.64	35.88	5.08	3.33	21.83	2.07	28.33	1.15	0	9.64	14.62	26.75
ENSG00000229905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228327	0	0	0	1.46	3.6	0.53	0.04	0.07	0.92	0	1.64	0.14	0	0.93	0.73	0.82
ENSG00000237491	0.86	0	0	0.92	0.81	1.63	2.82	2.03	0.59	0.12	0.67	0.66	0.42	0.46	1.36	1.57
ENSG00000230092	0.23	0.92	0	5.32	2.13	0.63	0	0	0.18	0	0.38	0.4	0.15	0.13	1.48	0.41
ENSG00000177757	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0
ENSG00000228794	3.16	3.77	2.69	3.24	7.04	5.54	7.4	3.6	3.49	1.36	3.59	3.55	4.85	7.55	5.5	4.75
ENSG00000225880	1.32	1.06	1.16	1.58	1.85	1.99	1.48	1.84	0.85	0.68	1.49	1.24	1.34	1.84	1.19	1.34
ENSG00000230368	0.21	3	0	0	0.17	1.14	0	1.16	0	0	0.13	0	0.47	0	0	0
ENSG00000234711	0.33	0	0	0	0.1	0	0	0	0	0	0.04	0.09	0	0	0.37	0.43
ENSG00000272438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230699	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0
ENSG00000241180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSG00000188976	39.93	39.62	33.78	48.31	45.01	43.91	52.02	47.16	47.19	57.66	28.45	31.98	37.34	39.17	49.09	48.04
ENSG00000187961	9.76	8.24	8.74	17.41	14.4	15.5	4.24	8.35	9.41	3.71	12.73	14.36	10.44	11.32	9.64	17.25
ENSG00000277294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187583	0.15	0.76	0.23	0.25	0.73	0.53	0.81	1.69	0.23	0.92	0.99	0.61	0.46	0.18	0.86	0.77
ENSG00000187642	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0
ENSG00000272512	0.28	0.38	0	1.15	0.34	0.21	0.18	0.34	0.17	0.53	0.72	0.04	0.36	1.09	0.74	0.17
ENSG00000188290	6.58	12.87	6.88	16.46	4.16	3.12	2.01	1.24	3.8	4.03	22.23	8.25	11.13	8.74	4.94	6.44
ENSG00000187608	128.95	532.86	164.18	888.35	70.81	80.33	146.12	103.66	116.43	195.07	3760.94	113.67	183.44	91.03	176.96	140.53
ENSG00000231702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188157	1.39	5.58	0.59	5.13	1.32	1.84	1.32	1.41	0.82	1.58	11.12	0.86	0.84	1.57	2.5	2.63
ENSG00000242590	2.55	0	0	0	0	0	1.4	0	1.83	0	0	0.24	0	0	0	0
ENSG00000217801	0	0	1.36	0.35	0	0.22	0	0	0.3	0	0.1	0.3	0.52	0.23	0.38	0.85
ENSG00000273443	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131591	5.23	14.82	8.68	10.98	12.01	13.43	10.06	17.1	14.61	17.65	10	17.1	15.49	10.97	16.92	17
ENSG00000223823	0.71	0.11	0.43	0	0.28	0.19	0	0.4	0.13	0.38	0.29	0.69	1.68	0.28	0.67	0.17
ENSG00000207730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272141	0	0	0	0	0.06	0.05	0	0	0	0	0	0.03	0	0	0	0.05
ENSG00000205231	0	0.06	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0
ENSG00000162571	0.73	0	0	0.05	0.13	0.08	0.18	0.22	0.44	0	0.04	0.1	0.07	0.11	0.4	0.14
ENSG00000186891	13.32	18.55	22.07	11.56	10.65	10.92	13.77	13.82	14.34	11.39	7.58	12.6	49.09	5.12	14.76	18.38
ENSG00000186827	13.41	20.97	34.27	5.07	14.54	13.39	12.69	22.4	23	16.37	9.11	19.75	45.73	6.22	14.57	19.88
ENSG00000078808	102.95	138.04	98.89	171.28	162.01	157.79	136.54	128.4	137.92	119.69	103.46	75.05	92.08	101.2	142.97	155
ENSG00000176022	17.68	21.24	22.04	16.73	14.67	13.43	16.59	16.51	14.01	22.16	10.85	11.41	16.68	12.33	15.77	15.14
ENSG00000184163	1.71	3.79	2.1	2.73	0.84	1.53	3.13	3.63	2.09	5.32	0.99	1.74	1.72	1.23	2.86	2.59
ENSG00000260179	0.29	0.94	0.09	0.46	0.23	0.03	0.54	0.86	0.23	1.97	0.11	0.17	0.62	0.1	0.11	0.24
ENSG00000160087	65.12	77.05	67.31	65.05	68.56	68.87	65.57	63.57	65.92	80.95	56.73	42.61	67.21	46.21	62.91	65.14
ENSG00000230415	1.4	0	0	1.83	1.23	0.94	0	0	2.07	0	1.63	1.49	2.79	1.14	0.61	3.94
ENSG00000162572	2.57	3.18	1.95	3.06	3.03	2.86	3.85	3.31	4.55	4.28	3.57	6.68	2.31	4.43	6.7	4.53
ENSG00000131584	30.94	31.4	22.35	33.58	40.42	38.5	24.56	35.24	43.72	44.44	30.72	38.81	33.01	34.59	47.43	50.94
ENSG00000278073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169972	15.05	18.83	16.01	16.89	17.13	16.83	26.68	19	20.56	29.01	12.92	15.26	19.91	13.36	18.18	18.05
ENSG00000127054	82.36	108.1	89.37	92.96	98.4	98.84	104.95	97.84	115.47	127.62	69.9	86.98	94.48	80.34	114.52	104.52
ENSG00000274153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240731	0	0	0	0	1.71	1.33	0	0	1.31	0	0.99	0.58	0	2.87	0.16	1.73
ENSG00000224051	20.88	28.14	28.53	22.18	26.87	26.57	33.03	33.33	37.47	39.6	25.21	23.7	32.04	23.7	36.06	28.76
ENSG00000169962	0.83	0.95	0.53	1.11	0.69	0.87	0.76	0.53	1.31	0.54	1.05	0.79	1.59	1.02	1.07	1.19
ENSG00000107404	11.36	20.91	22.09	15.45	18.2	17.34	12.56	17.35	16.49	15.77	14.62	15.06	24.12	15.83	16.72	22.62
ENSG00000275884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162576	1.22	0	4.44	0	0.09	2.2	4.67	2.52	2.58	4.2	0.35	0.61	1.77	1.32	3.19	2.1
ENSG00000175756	140.92	190.21	212.68	129.95	120	134.42	195.93	160.48	158.79	257.15	170.88	111.54	221.23	102.51	162.39	145.91
ENSG00000223663	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0.5	0
ENSG00000221978	73.92	96.11	72.6	109.5	111.45	110.48	57.31	66.96	82.79	45.44	65.78	65.37	84.48	90.14	80.62	126.57
ENSG00000224870	21.6	22.39	24.42	33.3	26.87	25.62	23.15	23.12	19.06	21.6	18.4	20.36	24.63	21.25	25.91	28.18
ENSG00000242485	95.57	120.17	121.67	113.18	91.53	95.05	119.17	102.82	78.25	90.13	88.88	87.9	129.3	70.25	85.51	82.27
ENSG00000264293	0.12	0	6	0.2	2.49	1.28	0	0.7	0	4.44	1.55	0	2.86	0	1.65	3.59
ENSG00000272455	6.58	10.95	10.04	8.7	4.9	5.74	4.76	6.48	5.42	7.65	6.7	6.22	8.41	6.3	5.6	5.1
ENSG00000235098	0.14	0	2.81	0	0.08	0.03	0.58	0	0.17	0	0.14	0.18	0	0.07	0.1	0.2
ENSG00000225905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225285	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0
ENSG00000179403	0	0	0.22	0	0.02	0.12	0	0	0.67	0	0.08	0.04	0	0	0.02	0.06
ENSG00000215915	0	2.27	0.47	0.64	1.87	1.28	0.86	0.7	1.04	2.77	2.23	1.97	0.4	1.45	1.9	1.33
ENSG00000160072	10.83	19.87	18.34	21.22	18.99	19.62	20.09	17.82	21.11	24.37	16.47	23.79	25.69	18.57	21.87	20.74
ENSG00000197785	10.32	15.51	12.41	20.59	15.8	16.36	16.36	15.37	17.98	24.45	10.88	10.79	12.29	13.53	16.53	17.14
ENSG00000205090	0.86	2.51	1.31	1.65	0.58	0.91	1.34	1.25	0.7	1.4	0.78	0.96	0.33	0.29	1.49	0.55
ENSG00000160075	164.79	171.97	163.66	140.27	148.34	153.06	189.15	156.78	156.44	174.87	131.36	90.79	148.5	100.2	151.22	146.24
ENSG00000215014	0	0.29	0.29	0.29	0.17	0.21	0	0.02	0.16	0	0.18	0.24	0.37	0.19	0.17	0.09
ENSG00000279244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228594	8.28	8.13	10.31	5.09	5.53	6.59	12.23	6.95	7.64	13.1	4.29	6.49	4.29	5.47	7.57	5.92
ENSG00000272106	0.28	3.82	1.79	3.2	3.57	3.81	1.66	3.2	1.8	2.46	2.47	3.12	4.24	1.83	2.68	3.15
ENSG00000197530	22.32	36.15	30.48	32.15	26.43	34.5	26.79	24.23	35.36	40.15	26.19	30.3	49.34	20.51	28.75	37.38
ENSG00000189409	5.54	14.31	5.76	16.86	12.78	7.97	8.97	6.99	8.46	9.17	8.24	9.78	13.18	8.46	15.79	17.58
ENSG00000248333	35.44	37.04	31.41	47.04	51.91	58.89	43.97	38.76	38.86	36.64	26.2	22.87	22.76	40.13	45.06	54.69
ENSG00000272004	0	1.46	1.12	0	0.18	0.72	0	0	0	0	0.16	0.44	1.83	0	0	0
ENSG00000189339	26.07	30.72	20.94	45.35	58.04	45.43	18.16	22.13	32.23	14.25	29.35	21.17	21.53	28.73	31.6	44.58
ENSG00000269737	0	0	0	0	0.05	0	0	0.52	0.1	0	0	0.04	0.43	0.11	0	0.13
ENSG00000269227	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0
ENSG00000215914	0.42	0	2.01	1.45	3.59	3.33	5.46	1.62	3.4	7.81	0	1.89	0	0.57	3.57	5.9
ENSG00000008128	73.9	96.24	79.17	76.04	87.22	87.86	55.3	52.03	77.37	75.33	66.35	53.84	85.76	76.85	71.58	95.03
ENSG00000268575	1.09	0.74	0.92	4.82	4.18	3.13	1.87	1.28	1.5	0.3	1.14	0.96	0.54	2.79	1.73	3.64
ENSG00000227775	0	0	0.84	0	0.09	0.14	0	0	0	0	0.02	0.03	0	0	0	0.21
ENSG00000215790	3.09	2.52	1.14	4.26	5.27	5.4	1.66	2.86	2.5	2.55	2.51	2.14	2.08	3.69	2.79	6.3
ENSG00000008130	394.7	284.2	162.5	322.27	407.02	413.19	310.08	205.68	299.29	191.48	504.73	77.94	97.98	201.93	339.38	442.8
ENSG00000078369	141.28	123.57	85.17	188.58	314.51	247.79	154.95	183.25	201.89	96.65	166.9	77.69	55.68	140.65	215.61	236.06
ENSG00000231050	0	0	0	0	0.09	0.36	0	0	0.08	0	0.36	0.29	0.52	0.06	0	0.11
ENSG00000169885	0	0.15	1.57	0.36	0.43	0.53	0.1	0.84	0.88	0	0.32	0.73	0.77	1.16	0.67	0.66
ENSG00000178821	0	0.31	0	0	0.06	0.12	1.67	0	0.08	0	0.1	0.07	0	0.06	0.23	0.27
ENSG00000142609	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0
ENSG00000233542	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0
ENSG00000187730	0	0.26	0	0	0.04	0.03	0	0	0.04	0	0	0	0	0.08	0	0
ENSG00000226969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067606	19.12	20.17	22.56	14.95	21.3	23.82	24.57	21.06	24.59	35.91	9.73	9.94	17.45	14.8	23.3	23.33
ENSG00000271806	0	0.32	0	0	0.15	0.16	0	0.1	0.14	0.39	0.06	0.03	0.04	0.09	0	0.09
